Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_rate,Day,Month,Virality_Score
Post_2173,2023-12-10,YouTube,1,Reel,Brazil,3021490,245628,5788,46874,Medium,0.09872281556450625,Sunday,12,0.03638641862127626
Post_2174,2023-07-02,TikTok,1,Post,Japan,257530,427342,76586,49730,High,2.1498776841533025,Sunday,7,0.8213303304469383
Post_2175,2023-05-30,Twitter,1,Shorts,Brazil,428868,248217,34709,49708,Medium,0.7756092783793614,Tuesday,5,0.28706268595465273
Post_2176,2022-02-06,TikTok,1,Shorts,Japan,3374576,396248,23904,1717,Low,0.12501392767565467,Sunday,2,0.049903810137925476
Post_2177,2023-03-30,Twitter,1,Video,Canada,2974026,445834,2556,36194,High,0.16293872346778407,Thursday,3,0.06274148242147176
Post_2178,2023-04-24,Instagram,1,Live Stream,UK,2658996,329969,61578,12445,High,0.15193403826105795,Monday,4,0.05983754770597625
Post_2179,2023-12-30,TikTok,1,Post,Australia,1343257,494555,85238,41759,Medium,0.462720090049782,Saturday,12,0.17887046186991767
Post_2180,2023-07-24,Instagram,1,Tweet,Canada,4004581,192354,3305,2480,Low,0.049478085222898475,Monday,7,0.019667375937707343
Post_2181,2022-02-04,Twitter,1,Shorts,India,4521859,43194,6727,971,High,0.01125466318166931,Friday,2,0.004458918334251467
Post_2182,2023-04-01,Instagram,1,Live Stream,Canada,3148704,463587,9057,13811,Medium,0.15449372186143887,Saturday,4,0.060920238930048685
Post_2183,2023-07-16,YouTube,1,Tweet,UK,263141,181365,92942,5308,High,1.0626052192550761,Sunday,7,0.42100774869746643
Post_2184,2023-01-28,Twitter,1,Post,Japan,1746095,162903,81213,47445,Low,0.166978887173951,Saturday,1,0.06135714265260482
Post_2185,2022-09-06,YouTube,1,Shorts,UK,2204480,287793,19461,28472,Low,0.15229260415154594,Tuesday,9,0.058333938162287706
Post_2186,2022-11-10,YouTube,1,Shorts,UK,1764533,472012,15668,49499,Low,0.30443125744885474,Thursday,11,0.11616206667713215
Post_2187,2023-03-11,YouTube,1,Tweet,Brazil,3939014,405603,52812,15241,Medium,0.12024735124069119,Saturday,3,0.047325092015412996
Post_2188,2022-10-05,Twitter,1,Live Stream,Canada,1448171,171170,97460,23669,High,0.20184011418541042,Wednesday,10,0.07746723280607055
Post_2189,2022-12-22,YouTube,1,Post,Brazil,3151221,407639,84929,11992,Medium,0.16011571387725584,Thursday,12,0.06328518374306341
Post_2190,2023-10-24,TikTok,1,Post,USA,1320584,445459,33529,3631,Medium,0.36545876672744787,Tuesday,10,0.14563359846855636
Post_2191,2023-06-25,Instagram,1,Live Stream,Canada,3712830,135258,87420,47950,High,0.07288995186959812,Sunday,6,0.026573045358931062
Post_2192,2023-04-06,YouTube,1,Shorts,UK,658004,435828,78312,29891,Low,0.8267898067488951,Thursday,4,0.32163056759533376
Post_2193,2022-01-09,Twitter,1,Tweet,Australia,2044541,57785,95543,45021,High,0.09701395080851888,Sunday,1,0.03440156005675602
Post_2194,2023-10-15,TikTok,1,Reel,Japan,3224016,293451,48981,27567,Medium,0.11476338827102595,Sunday,10,0.044195252132743765
Post_2195,2023-04-26,Instagram,1,Post,Germany,1615734,285555,68383,31687,Low,0.23866861748282825,Wednesday,4,0.09154514295051042
Post_2196,2022-09-20,TikTok,1,Live Stream,Brazil,639630,343326,96725,48577,Low,0.7639228929224708,Tuesday,9,0.290380063474196
Post_2197,2023-06-02,TikTok,1,Reel,Australia,4027013,187226,91851,23484,High,0.07513285901982437,Friday,6,0.02888682008227935
Post_2198,2023-07-13,Twitter,1,Tweet,Canada,1006906,153888,62055,43370,Low,0.2575344669710976,Thursday,7,0.09439927858211195
Post_2199,2023-09-19,TikTok,1,Live Stream,Brazil,810419,34397,20268,21325,Low,0.09376631100702229,Tuesday,9,0.032243814619351226
Post_2200,2022-11-15,Instagram,1,Live Stream,Germany,3995291,237537,75689,38151,Medium,0.08794778653169444,Tuesday,11,0.03326931630261726
Post_2201,2023-05-21,YouTube,1,Tweet,India,2965309,180167,89358,9672,Medium,0.0941544371935606,Sunday,5,0.037009431394839455
Post_2202,2022-11-18,Twitter,1,Live Stream,USA,1551796,454815,86874,2310,High,0.35056089846861316,Friday,11,0.13992663984183487
Post_2203,2022-05-14,Instagram,1,Post,Germany,4913452,306350,2985,44655,Low,0.0720450713673401,Saturday,5,0.02700036552712838
Post_2204,2022-08-03,TikTok,1,Live Stream,India,2443283,82547,85481,19090,Low,0.07658466088455573,Wednesday,8,0.029071212790331702
Post_2205,2023-04-25,YouTube,1,Video,Germany,4037538,373205,89453,48449,High,0.12658877761645834,Tuesday,4,0.048235583169743544
Post_2206,2022-05-11,YouTube,1,Reel,Japan,378803,367221,69287,15299,High,1.1927228665031693,Wednesday,5,0.4690115970570455
Post_2207,2022-12-07,YouTube,1,Live Stream,Germany,591859,475173,79780,15871,Low,0.9644594405086346,Wednesday,12,0.3804206745187621
Post_2208,2023-02-01,YouTube,1,Post,Australia,1035827,207082,54620,2009,Medium,0.254589810846792,Wednesday,2,0.10144802172563566
Post_2209,2023-04-27,TikTok,1,Live Stream,Japan,2114199,130092,77083,28834,Medium,0.11163045673562423,Thursday,4,0.04192453028310013
Post_2210,2022-08-19,YouTube,1,Reel,Brazil,4909844,224556,76869,28192,Medium,0.06713390486540917,Friday,8,0.025705175154241155
Post_2211,2022-01-09,Twitter,1,Post,USA,2756985,167281,38374,11465,Low,0.07875269542634436,Sunday,1,0.030669372521069216
Post_2212,2023-07-25,TikTok,1,Video,Brazil,4854526,409766,24084,33526,High,0.0962763408827144,Tuesday,7,0.0371293098440507
Post_2213,2023-07-05,YouTube,1,Live Stream,Germany,2968614,8940,55512,39938,High,0.03516455827534331,Wednesday,7,0.01137514004852096
Post_2214,2023-01-30,Instagram,1,Post,Brazil,261001,277498,57943,20924,Low,1.3653779104294619,Monday,1,0.5301175091283176
Post_2215,2023-10-10,Instagram,1,Video,UK,1136022,158575,56196,15648,High,0.20282969872062337,Tuesday,10,0.07837700326226077
Post_2216,2023-02-16,YouTube,1,Shorts,Japan,2831737,137353,78616,8365,High,0.07922134011739085,Thursday,2,0.031097732593104516
Post_2217,2022-12-23,Twitter,1,Tweet,Canada,3681125,234402,12937,11806,Low,0.07039831573228293,Friday,12,0.027517891948792828
Post_2218,2023-08-28,Instagram,1,Video,Australia,213956,293513,50197,22937,Low,1.7136560788199442,Monday,8,0.6640215745293424
Post_2219,2022-07-16,Twitter,1,Tweet,Canada,175511,168183,60981,48874,Low,1.5841628160058343,Saturday,7,0.5779717510583383
Post_2220,2022-06-30,Instagram,1,Video,India,517316,364221,48454,32308,High,0.8601763718887488,Thursday,6,0.3315799240696209
Post_2221,2022-02-18,Instagram,1,Tweet,Brazil,2776258,317373,95587,17971,High,0.15522008401236484,Friday,2,0.060793413292280475
Post_2222,2023-10-05,Instagram,1,Video,Brazil,3603843,331779,44762,42966,Medium,0.11640545939431879,Thursday,10,0.04417772916300738
Post_2223,2023-04-14,YouTube,1,Tweet,Australia,965294,180682,20214,10817,Medium,0.21932488961912122,Friday,4,0.08548877336852814
Post_2224,2023-04-21,YouTube,1,Shorts,UK,4513431,496958,8179,42318,Low,0.1212946425900828,Friday,4,0.046642653892349305
Post_2225,2023-04-11,Instagram,1,Live Stream,USA,3087010,167365,34302,37657,High,0.0775261498990933,Tuesday,4,0.028570752929209818
Post_2226,2023-10-24,TikTok,1,Post,Brazil,2979191,471046,81457,11460,Low,0.18930071955775912,Tuesday,10,0.07495095144957138
Post_2227,2022-09-21,Instagram,1,Video,Canada,646803,49231,73332,4583,High,0.19657608267123064,Wednesday,9,0.07721330915286417
Post_2228,2022-11-22,YouTube,1,Post,UK,2711276,358664,90509,24286,Medium,0.1746258957037203,Tuesday,11,0.06805887707485332
Post_2229,2023-03-29,Twitter,1,Post,USA,4210489,127953,19306,21718,Low,0.0401323931733345,Wednesday,3,0.015021343126653462
Post_2230,2023-01-18,TikTok,1,Reel,Australia,3384848,210894,82911,24114,High,0.09392415848510775,Wednesday,1,0.036144843136235366
Post_2231,2022-12-25,TikTok,1,Tweet,Germany,4799072,236114,47386,40537,Low,0.06752076234738716,Sunday,12,0.02531893666108781
Post_2232,2022-02-02,YouTube,1,Video,Brazil,3371495,283970,78225,32830,Medium,0.11716612363358095,Wednesday,2,0.04491894545298154
Post_2233,2023-11-28,TikTok,1,Reel,UK,28185,105103,37939,16406,Low,5.657193542664538,Tuesday,11,2.146460883448643
Post_2234,2023-02-09,YouTube,1,Post,USA,3573243,450012,69135,30432,Low,0.1538039814252767,Thursday,2,0.05981826592817785
Post_2235,2022-07-31,Instagram,1,Shorts,Germany,182764,157348,86537,11664,Low,1.39824582521722,Sunday,7,0.5465343284235408
Post_2236,2023-04-01,Twitter,1,Reel,India,3380696,215220,38005,6655,High,0.07687174475315142,Saturday,4,0.030354991989815117
Post_2237,2023-02-15,Twitter,1,Post,Germany,3978070,428088,56427,5317,Low,0.12313307709517429,Wednesday,2,0.04898591528052548
Post_2238,2022-07-09,TikTok,1,Shorts,Japan,4673322,65950,25445,8429,Low,0.02136039416928686,Saturday,7,0.00818342926081276
Post_2239,2022-04-18,YouTube,1,Post,Canada,940572,408240,54144,49611,Medium,0.5443442926219364,Monday,4,0.20718860438116382
Post_2240,2022-11-09,TikTok,1,Post,Australia,1669794,228462,53780,38340,Medium,0.19198895193059742,Wednesday,11,0.07220339754484685
Post_2241,2023-02-21,TikTok,1,Tweet,Canada,2204106,441761,7826,15774,Low,0.21113367505918498,Tuesday,2,0.08302214140336264
Post_2242,2022-06-30,Twitter,1,Live Stream,UK,1815867,356490,24330,35584,High,0.22931415131174254,Thursday,6,0.08780643075731867
Post_2243,2023-08-26,Twitter,1,Video,India,2654590,488135,71550,15800,Low,0.21678865662870725,Saturday,8,0.0855250716683179
Post_2244,2022-03-12,YouTube,1,Post,Germany,1816000,113659,22679,34146,Low,0.09387885462555066,Saturday,3,0.0337909691629956
Post_2245,2022-01-16,TikTok,1,Tweet,India,4524217,407316,32931,25862,Medium,0.1030253411805844,Sunday,1,0.040066866819164514
Post_2246,2023-08-28,Twitter,1,Tweet,India,4946908,203142,39890,30878,High,0.055369940172730114,Monday,8,0.020899600315995366
Post_2247,2023-12-08,YouTube,1,Post,Brazil,724235,54370,44166,41676,Low,0.1936001435997984,Friday,12,0.06593108590443711
Post_2248,2022-07-27,Twitter,1,Tweet,Canada,4549360,280796,69638,48578,Low,0.08770728190338861,Wednesday,7,0.03294731566637945
Post_2249,2022-03-20,Twitter,1,Tweet,Australia,3294369,278905,91660,30693,Low,0.12180117042140695,Sunday,3,0.04685710677826315
Post_2250,2023-03-25,YouTube,1,Post,Australia,1131562,73853,82394,40738,Medium,0.17408237462905257,Saturday,3,0.06243263736322005
Post_2251,2022-04-21,TikTok,1,Tweet,Australia,994341,435936,50179,47236,Low,0.5363864106981407,Thursday,4,0.20505359831285247
Post_2252,2023-07-11,TikTok,1,Shorts,USA,4461411,195035,1636,17389,Medium,0.04798033626581366,Tuesday,7,0.018412605339431853
Post_2253,2023-04-05,YouTube,1,Video,USA,3906243,385981,34390,20819,Medium,0.11294484239715757,Wednesday,4,0.044112002248708024
Post_2254,2023-11-19,TikTok,1,Tweet,Japan,37444,248092,97919,7879,Medium,9.4511804294413,Sunday,11,3.7383879927358183
Post_2255,2023-09-25,YouTube,1,Reel,Japan,1406957,197077,91374,827,High,0.20560543072744938,Monday,9,0.08212461361647867
Post_2256,2022-12-31,TikTok,1,Tweet,Brazil,3614546,30253,6220,8336,Medium,0.01239685426606827,Saturday,12,0.0044974942911225925
Post_2257,2022-09-03,Twitter,1,Tweet,USA,2173237,348685,72757,47567,High,0.2158112529834528,Saturday,9,0.08194697587055622
Post_2258,2022-10-21,YouTube,1,Reel,UK,3512308,352367,48651,30525,High,0.12286593316987007,Friday,10,0.04740819996424004
Post_2259,2022-11-19,Instagram,1,Post,UK,3336371,199406,96109,1573,Low,0.08904525306088562,Saturday,11,0.03552380715454007
Post_2260,2023-06-11,TikTok,1,Live Stream,Australia,1792773,196111,17185,44558,High,0.14382969846154534,Sunday,6,0.05256103254567088
Post_2261,2022-09-12,YouTube,1,Post,USA,1164487,190936,74111,26606,Low,0.2504562094724973,Monday,9,0.0956129179630172
Post_2262,2022-10-04,Instagram,1,Post,USA,3785489,39486,15742,31425,Low,0.022890833918682633,Tuesday,10,0.007496046085459501
Post_2263,2022-07-19,YouTube,1,Shorts,Germany,4654860,203449,26065,43151,Low,0.058576412609616615,Tuesday,7,0.021576545803740608
Post_2264,2022-03-25,TikTok,1,Shorts,UK,4387433,206254,65523,33431,Low,0.06956413921306605,Friday,3,0.026301712185690357
Post_2265,2022-07-01,Instagram,1,Live Stream,Canada,4306085,274903,59924,38017,High,0.0865853785979608,Friday,7,0.03286841759974548
Post_2266,2023-02-01,YouTube,1,Tweet,Brazil,3269493,255001,76660,33928,Low,0.11181825438990083,Wednesday,2,0.04265187293565089
Post_2267,2023-04-26,Twitter,1,Live Stream,Brazil,4226285,275310,91592,30473,Medium,0.09402465758934857,Wednesday,4,0.03616779275415643
Post_2268,2022-05-31,TikTok,1,Tweet,Australia,2188892,461087,83275,9604,High,0.25308055399718216,Tuesday,5,0.10035470000347207
Post_2269,2022-12-01,YouTube,1,Post,Brazil,770013,8387,28886,19115,Low,0.0732299324816594,Thursday,12,0.024327121749892534
Post_2270,2023-02-24,TikTok,1,Live Stream,India,842016,244313,18044,22699,Low,0.3385398852278341,Friday,2,0.13002437008322884
Post_2271,2022-09-11,Twitter,1,Live Stream,USA,834815,380472,73770,34678,Low,0.5856626917340968,Sunday,9,0.2259571282260142
Post_2272,2022-08-26,YouTube,1,Post,Brazil,4935280,316067,91218,33572,Low,0.08932765719472857,Friday,8,0.03437057269293738
Post_2273,2023-05-04,Instagram,1,Post,India,2610314,497448,37488,3751,High,0.20636865909618538,Thursday,5,0.08226006526417896
Post_2274,2022-10-20,Twitter,1,Post,Canada,4043662,11341,12132,24625,Medium,0.01189466379732035,Thursday,10,0.0035399101111813994
Post_2275,2023-03-10,TikTok,1,Post,USA,663239,53100,9335,45066,Medium,0.1620848593041121,Friday,3,0.05124427242668178
Post_2276,2022-03-17,YouTube,1,Tweet,Canada,235262,223770,59170,19622,Low,1.286064047742517,Thursday,3,0.4977446421436526
Post_2277,2023-04-24,YouTube,1,Shorts,Germany,1011367,148407,85203,37176,High,0.2677425702044856,Monday,4,0.09974539410520612
Post_2278,2023-10-22,TikTok,1,Video,Canada,958894,353889,26494,34577,High,0.43274856240627224,Sunday,10,0.16588757464328696
Post_2279,2022-04-06,Twitter,1,Post,UK,107075,175627,91997,26950,Low,2.7510996964744336,Wednesday,4,1.0501013308428673
Post_2280,2023-11-26,Instagram,1,Shorts,Japan,2719250,9766,64708,4376,High,0.02899696607520456,Sunday,11,0.011276932977843157
Post_2281,2022-12-13,Instagram,1,Post,Canada,4021492,455615,5258,11806,Medium,0.1175382171592036,Tuesday,12,0.04642814159520895
Post_2282,2023-09-08,Twitter,1,Reel,India,1668627,338390,82782,10516,High,0.25870850705400306,Friday,9,0.1022229653481575
Post_2283,2023-10-20,YouTube,1,Tweet,Brazil,2589762,395367,91956,27337,High,0.19872868626537882,Friday,10,0.07738031525676876
Post_2284,2022-10-02,TikTok,1,Tweet,Japan,2706964,164322,27291,40079,High,0.08559109023984064,Sunday,10,0.03127525892475852
Post_2285,2022-07-22,YouTube,1,Live Stream,India,2181994,78102,72816,15652,High,0.07633843172804325,Friday,7,0.029100721633515035
Post_2286,2022-05-19,TikTok,1,Shorts,UK,4812866,463457,70334,41360,Medium,0.11950280768257417,Thursday,5,0.046082396642665724
Post_2287,2022-04-06,Twitter,1,Live Stream,USA,2737221,143378,97838,36632,High,0.10150733170613553,Wednesday,4,0.03792634938866829
Post_2288,2022-05-20,Instagram,1,Video,Australia,2986160,146980,99759,23072,Medium,0.09035383234655879,Friday,5,0.0345962707959386
Post_2289,2023-04-28,TikTok,1,Live Stream,UK,3112218,43412,99638,9495,Medium,0.049014882633543026,Friday,4,0.018995777288094855
Post_2290,2023-09-17,YouTube,1,Video,Canada,1178987,190093,72698,10056,Low,0.23142494361685073,Sunday,9,0.09086410622000073
Post_2291,2022-06-06,Twitter,1,Shorts,Brazil,1850122,59352,19843,7319,High,0.046761240610078685,Monday,6,0.017913305176631596
Post_2292,2022-03-07,TikTok,1,Reel,Japan,1135439,146702,92258,22335,Medium,0.23012684961499472,Monday,3,0.08811657869775479
Post_2293,2023-09-21,TikTok,1,Post,Japan,3273580,255450,69728,20381,High,0.10555996798611918,Thursday,9,0.04097880607774974
Post_2294,2023-04-02,Twitter,1,Live Stream,Japan,4056000,198488,14421,35350,High,0.06120784023668639,Sunday,4,0.022740039447731758
Post_2295,2022-01-18,Twitter,1,Tweet,UK,3783154,75634,72448,27341,High,0.04636951073099324,Tuesday,1,0.017102396571749393
Post_2296,2022-06-28,YouTube,1,Tweet,USA,2798895,117333,64208,22561,Medium,0.07292234971301174,Tuesday,6,0.027556803667161508
Post_2297,2023-11-04,TikTok,1,Post,Germany,516351,64998,8340,6090,High,0.15382559537988694,Saturday,11,0.059171377609416854
Post_2298,2023-03-01,Twitter,1,Video,Brazil,2758545,191075,62671,43510,High,0.10775825661716594,Wednesday,3,0.039948741093583755
Post_2299,2023-12-23,Instagram,1,Post,Australia,3467552,147696,27597,48344,Medium,0.06449420224988696,Saturday,12,0.02300931608235435
Post_2300,2022-03-09,Instagram,1,Live Stream,India,1557711,232504,92705,26887,Medium,0.2260342258608946,Wednesday,3,0.08696157374506568
Post_2301,2023-03-09,Instagram,1,Video,Australia,1703779,308045,85908,45368,High,0.25785093019693284,Thursday,3,0.09781479875030742
Post_2302,2022-07-10,Instagram,1,Tweet,India,2069092,440513,93023,27202,Low,0.2710067991176806,Sunday,7,0.10577335372230912
Post_2303,2023-07-09,Twitter,1,Video,USA,3718031,227580,713,33831,Medium,0.07050075698669538,Sunday,7,0.02638046858673314
Post_2304,2023-08-09,YouTube,1,Live Stream,USA,3431137,116381,42790,46147,Medium,0.059839639163344394,Wednesday,8,0.021245960158396474
Post_2305,2023-12-20,TikTok,1,Shorts,Germany,4214269,222752,57342,4097,High,0.06743541999810643,Wednesday,12,0.026779733329789817
Post_2306,2022-01-15,Twitter,1,Shorts,UK,4746993,487011,88442,9469,Low,0.12321947809908293,Saturday,1,0.04888884394815834
Post_2307,2023-12-25,YouTube,1,Shorts,Australia,3594748,64875,4109,27363,High,0.026802156924490953,Monday,12,0.009198475108686339
Post_2308,2023-09-10,TikTok,1,Live Stream,Japan,1006386,96310,36336,12500,Medium,0.1442249792823032,Sunday,9,0.05520585540736855
Post_2309,2022-11-04,YouTube,1,Video,Canada,2899934,201125,90937,32201,High,0.11181737239537176,Friday,11,0.042506139794905674
Post_2310,2022-04-20,YouTube,1,Live Stream,Canada,332524,334771,62559,49605,High,1.3440683980705153,Wednesday,4,0.5077919187787949
Post_2311,2023-12-04,Instagram,1,Shorts,Canada,1085496,253431,33825,31215,Low,0.293387538968361,Monday,12,0.11160372769683169
Post_2312,2022-11-04,Twitter,1,Tweet,Canada,4101021,136771,88796,4043,Medium,0.055988496523182885,Friday,11,0.022198228197319644
Post_2313,2023-03-03,Twitter,1,Reel,Germany,2531742,387241,7902,4038,Low,0.15767048933106137,Friday,3,0.06274920588274792
Post_2314,2022-02-02,Twitter,1,Tweet,Australia,3561668,293915,74678,26781,Medium,0.11100810069888603,Wednesday,2,0.04289939432872464
Post_2315,2022-05-08,YouTube,1,Reel,USA,2672532,448134,21213,18748,Low,0.1826339216892445,Sunday,5,0.071650554605146
Post_2316,2022-12-12,TikTok,1,Video,Australia,4720948,4313,9479,36144,High,0.010577536545626006,Monday,12,0.002699796735740364
Post_2317,2022-08-29,TikTok,1,Live Stream,UK,1067880,428558,44337,33150,High,0.4738781511031202,Monday,8,0.18334269768138742
Post_2318,2022-09-29,YouTube,1,Reel,USA,1820646,426986,84306,37105,Low,0.3012101199244664,Thursday,9,0.11640802220750218
Post_2319,2022-10-06,YouTube,1,Shorts,Australia,3068330,12455,15628,1032,Low,0.00948887505581212,Thursday,10,0.0037282821600023467
Post_2320,2022-03-21,Instagram,1,Reel,Canada,3082916,70195,7912,15188,Medium,0.030261933831476434,Monday,3,0.011119472603210726
Post_2321,2022-08-21,Instagram,1,Reel,Japan,1946599,162862,98819,40097,High,0.15502833403284394,Sunday,8,0.057891635616785994
Post_2322,2022-06-18,TikTok,1,Tweet,USA,2528340,193265,42231,11761,High,0.09779420489332923,Saturday,6,0.0381873482205716
Post_2323,2022-12-25,YouTube,1,Video,Australia,3464416,130550,75762,46478,Low,0.07296756509610855,Sunday,12,0.026503860968197818
Post_2324,2023-05-04,TikTok,1,Live Stream,Canada,2993394,381818,62760,25589,High,0.15706819750423767,Thursday,5,0.0611175809131708
Post_2325,2023-12-29,TikTok,1,Reel,Australia,3347578,376879,24479,27327,Medium,0.12805825584945293,Friday,12,0.04959065927664718
Post_2326,2023-01-11,Instagram,1,Reel,Australia,829327,240625,50607,2433,High,0.3541003729530089,Wednesday,1,0.14105340836606067
Post_2327,2022-04-03,Instagram,1,Video,Japan,3940342,210349,63035,33406,Low,0.07785872393817593,Sunday,4,0.029447900715217107
Post_2328,2023-01-03,YouTube,1,Shorts,India,3371209,159590,1231,32209,High,0.05725839009091397,Tuesday,1,0.020992528199823862
Post_2329,2023-08-17,YouTube,1,Live Stream,Germany,748460,229548,23753,13759,Low,0.35681265531892153,Thursday,8,0.13904844614274645
Post_2330,2023-02-06,YouTube,1,Tweet,India,4499716,319387,40397,975,High,0.08017372651962924,Monday,2,0.03202615453953094
Post_2331,2022-11-25,Instagram,1,Shorts,Canada,4465663,253096,56168,30810,Low,0.07615308186040907,Friday,11,0.029081370448240274
Post_2332,2022-06-10,Instagram,1,Reel,Brazil,3605145,490924,80578,11164,Medium,0.16162068377277475,Friday,6,0.06402893642280685
Post_2333,2022-09-01,Instagram,1,Reel,Germany,2244659,464647,72133,21371,Medium,0.24865736844661038,Thursday,9,0.09755878287080579
Post_2334,2022-12-01,Twitter,1,Post,Japan,4869978,319690,93177,4639,Medium,0.08573057208882669,Thursday,12,0.03410171462786895
Post_2335,2022-08-25,Twitter,1,Reel,UK,152589,231019,38248,15161,High,1.8640137886741508,Thursday,8,0.7257338340247331
Post_2336,2023-09-11,TikTok,1,Reel,Germany,2402078,344828,57963,24529,Low,0.1778959717378037,Monday,9,0.06911607366621735
Post_2337,2023-01-29,Twitter,1,Shorts,USA,1755140,106639,69965,14068,Low,0.10863634809758765,Sunday,1,0.04185147623551398
Post_2338,2023-08-25,YouTube,1,Reel,India,3937165,220022,33447,40328,Low,0.07462145985753708,Friday,8,0.027800003301868225
Post_2339,2022-02-02,Instagram,1,Post,USA,4739340,30609,72269,38645,High,0.02986133090261513,Wednesday,2,0.01031371456785122
Post_2340,2022-04-07,TikTok,1,Shorts,Canada,3831295,342163,18158,42891,Low,0.10524170026061684,Thursday,4,0.03985769824563236
Post_2341,2023-02-16,Twitter,1,Post,UK,4395518,177243,14128,38308,Medium,0.05225299953270582,Thursday,2,0.019158151553468783
Post_2342,2023-02-02,Twitter,1,Tweet,India,3231089,101739,6371,33003,High,0.04367351069561996,Thursday,2,0.015426563613691857
Post_2343,2022-10-07,YouTube,1,Reel,Japan,2324440,32741,36375,13921,High,0.03572344306585672,Friday,10,0.013091583349107743
Post_2344,2023-05-25,YouTube,1,Shorts,Canada,3220901,364571,27324,39461,Low,0.13392401691327985,Thursday,5,0.05111929860619746
Post_2345,2022-02-19,Instagram,1,Video,Canada,358197,302752,72799,21197,Medium,1.1076251336555025,Saturday,2,0.43121466678950404
Post_2346,2022-01-10,YouTube,1,Live Stream,Canada,2580641,123664,69711,7855,Low,0.07797675073751056,Monday,1,0.030581936813373112
Post_2347,2023-10-19,TikTok,1,Shorts,Japan,2681634,368908,27522,23777,Medium,0.15669811764021488,Thursday,10,0.0609059252679523
Post_2348,2023-05-27,YouTube,1,Video,Brazil,1214414,157239,57620,29886,High,0.20153341446985953,Saturday,5,0.07569148577009159
Post_2349,2023-05-11,Twitter,1,Live Stream,India,2095372,123030,65568,5739,Medium,0.0927458226987857,Thursday,5,0.0365505504511848
Post_2350,2022-10-02,Twitter,1,Shorts,USA,1459934,300011,84049,5584,Medium,0.26689151701378283,Sunday,10,0.10599164071800506
Post_2351,2023-06-05,YouTube,1,Reel,USA,4116315,46829,55447,45969,Medium,0.03601400767433979,Monday,6,0.012172100531664853
Post_2352,2022-08-11,TikTok,1,Post,India,296788,433928,54838,18371,Low,1.7087517015512756,Thursday,8,0.6711208000323464
Post_2353,2023-06-27,YouTube,1,Reel,USA,16896,474590,4148,49986,Low,31.29285037878788,Tuesday,6,11.925449810606063
Post_2354,2023-06-17,Instagram,1,Shorts,Australia,155519,315644,87191,4007,Low,2.616027623634411,Saturday,6,1.0412579813399006
Post_2355,2023-01-26,Instagram,1,Reel,Canada,434344,82529,16899,35321,High,0.3102356657395981,Thursday,1,0.10783019910485697
Post_2356,2022-10-11,Twitter,1,Reel,Japan,901026,172427,47033,4198,Medium,0.24822591134994995,Tuesday,10,0.09835853793342257
Post_2357,2023-03-15,Twitter,1,Post,UK,2091073,475472,4277,34762,Medium,0.24605118998715014,Wednesday,3,0.09509567576072189
Post_2358,2023-09-01,Twitter,1,Reel,Australia,1592524,410109,38169,2232,Low,0.282890556123487,Friday,9,0.11287591270210057
Post_2359,2022-01-04,Instagram,1,Post,Japan,1567332,378583,88750,33441,Low,0.31950729009552536,Tuesday,1,0.12353566442846826
Post_2360,2023-02-13,TikTok,1,Video,India,583548,159734,5218,18625,Medium,0.31458766031243357,Monday,2,0.11945169891765545
Post_2361,2023-04-03,YouTube,1,Shorts,Canada,3589977,378797,16666,45806,Low,0.12291694347902507,Monday,4,0.04661489474723655
Post_2362,2022-04-22,TikTok,1,Live Stream,Japan,2142186,145976,95970,8679,Medium,0.1169949761598666,Friday,4,0.045987696679933486
Post_2363,2023-07-05,Twitter,1,Live Stream,Australia,3887527,400205,11490,12108,Medium,0.10901609172103499,Wednesday,7,0.04298352140062307
Post_2364,2022-08-28,Instagram,1,Reel,Canada,3265277,458051,29284,27213,High,0.15758173043205828,Sunday,8,0.06136588105695169
Post_2365,2023-06-16,Instagram,1,Video,USA,2468546,184286,40314,40022,Medium,0.10719751627071158,Friday,6,0.03963644995880166
Post_2366,2023-04-08,TikTok,1,Tweet,Canada,2069657,384667,92434,33853,Medium,0.2468785890608927,Saturday,4,0.09548007230183554
Post_2367,2022-03-29,YouTube,1,Tweet,Australia,4289977,96645,89277,22760,Low,0.04864408363960926,Tuesday,3,0.018396555506008543
Post_2368,2023-05-21,YouTube,1,Live Stream,Japan,274569,84850,78663,22317,Low,0.6768061944356427,Sunday,5,0.2544664546980904
Post_2369,2023-03-22,Instagram,1,Video,Japan,4530657,343884,23584,33459,Low,0.08849202223871726,Wednesday,3,0.0339198045669756
Post_2370,2022-08-07,TikTok,1,Tweet,UK,784735,222216,18478,15303,High,0.32622095357031355,Sunday,8,0.12658821130700174
Post_2371,2023-08-13,TikTok,1,Video,Australia,3640704,122275,69449,39348,Low,0.0634690433498576,Sunday,8,0.023226057377913726
Post_2372,2022-04-01,Twitter,1,Tweet,Canada,4201548,235903,65461,45899,Low,0.08265120379441102,Friday,4,0.030875620128581183
Post_2373,2022-09-08,Instagram,1,Reel,UK,2674421,365369,78273,45815,High,0.18301419260467966,Thursday,9,0.06977951489313014
Post_2374,2023-06-04,Twitter,1,Post,USA,2944740,49038,74344,44081,High,0.05686851810346584,Sunday,6,0.01975352662713856
